judul,ulasan,skor,url
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"Tbh,i have watched thousands of harem animes.In those animes the love which mc has towards his harem,isnt true love..or the mc is just a smart pervert who can easily rizz girls...or the mc is a handsome fool who doesnt want to hurt other girls feelings thus accepts everyone,cheating his main gf........yeah they are all trashes.
but,the mc of this anime...is trully awesome...he has the feelings called true lovet,owards every girls of his harem,he is honest,hardworking,brave,perfect in every way!He is not like any other harem mcs...He is like a sigma harem mc.
thpo this anime doesnt have any logic and its cringe.he picks up girls like pokemon.",Reviewer’s Rating: 9,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"This anime should not work. It's morally dubious, completely harebrained, extremely uncomfortable to watch, and… I absolutely adore it.

Now let's make something clear—in real life, polyamory is not a good idea. A single romantic relationship is difficult enough to navigate, and you're telling me the protagonist of this show intends to have a HUNDRED girlfriends? It's impossible. Physically, mentally, emotionally, there's not a man on this Earth who could make that work to the satisfaction of all parties involved.

… So it's a damn good thing this is anime and not reality.

And I think that's the secret, really. 100 Girlfriends is fully aware of how stupid
                  ...
its premise is, which is why it presents as a comedy first and foremost. Its characters are obvious tropes. Its plot devices are convenient to the point of parody. It delivers gag after ridiculous gag, a number of them fourth-wall-breaking. The show all but sends you a handwritten letter saying, ""This is one gigantic joke; please don't take it seriously.""

But that's exactly where its power lies.

The moment you accept the fact that the surface elements of this anime are not intended to be believed, the sooner you can focus on everything else—and everything else the show has to offer is fantastic.

For one, it's hilarious; 100 Girlfriends leans into its absurdist tendencies to get serious mileage out of the heroines' affection for Rentarou being so extreme it's practically deranged. And Rentarou, for his part, lives up to their adoration by being the most impossibly cool fictional man ever written. And this brings up a point that I think is worth talking about.

Despite the impossibility of everything in this anime, Rentarou is truly an admirable character. He's thoughtful. He's hard-working. He cares deeply about others. This ain't just another stupid, horny monkey who wins the anime bullcrap lottery and gets all the girls; Rentarou deserves his popularity by being, in the strangest way imaginable, the ultimate role model for men. His girlfriends are more precious to him than anything, and he puts their needs above his own every moment of every day.

The whole story is ridiculous and laughable, but what Rentarou pours out on a regular basis—his continuing effort to serve, protect, and give of himself—is genuine love, and there's nothing funny about it.

Which brings me to the other part of the show that makes no sense:
It's… wholesome.

When 100 Girlfriends wasn't making me laugh my ribs loose, it was making me smile the dumbest, happiest smile I think I've ever had on my face while watching anime. Despite what you might think, despite how raunchy the show may get, the heroines are taken seriously as characters. They worry about little things. They have hangups. Their personalities clash and they argue. But they're all united by Rentarou. His positive influence in their lives brings them closer together, until they actually start to feel like a family, even when he's not around. It's downright delightful to see, and I cannot fathom how a show with a premise this dumb manages to do this better than most anime I've watched.

Do I have objections to… well, a lot of the things in this anime? On principle, yes, absolutely. But if you're an intelligent human being with a functioning frontal lobe who can tell when someone is cracking a joke, you will be able to tell that the most questionable elements of this show exist for humor and everything that doesn't is absolutely worth your time.

Watch this one. I mean it.",Reviewer’s Rating: 8,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"100 Girlfriends is a comedic goldmine of harem parody and waifu baiting. While some jokes don't land as well as others, the show's commitment to the premise and love of this ridiculous genre make it one of most enjoyable this season.

STORY 4/5
100 Girlfriends is not aiming to be an avant-garde masterpiece of storytelling. However, relative to other harems this show has nearly limitless gag joke opportunities and unironically has interesting stakes if the MC fails to love one of his soul mates. Additionally, having all the characters date immediately is not only hilarious, but adeptly avoids the most notorious problem of harem anime: dragging out
                  ...
the conclusion a la Rent-A-Girlfriend and making characters less likeable to do so. Yet, despite the show's emphasis on gags, as of Episode 3, don't be surprised if the show catches you off guard and genuinely pulls at your heartstrings. This trend is still alive and well as of Episode 6, suggesting that it's balancing its humor and serious moments as well as Rentaro is balancing his time between five girlfriends.

CHARACTERS 4/5
All of the love interests' mystical infatuation with the male MC, as well as his sincerity and lack of dating inexperience gives this show a lot of armor against typical pitfalls of harem anime. These qualities allow the writers to play with every conceivable -dere imaginable, pull out great comedy from them, and avoid frustrating cliches because it is already making fun of these character tropes. Like Komi Can't Communicate, the jokes and sheer quantity of characters nearly guarantees encountering someone a viewer can enjoy, whether comedic or sincerely tender-hearted. Also, Rentaro is without a doubt one of the best harem protagonists out there.

ANIMATION 4/5
I originally said that the animation is not extraordinary, but honestly it has maintained really high quality for these 6 episodes. There is a genuinely impressive fight in Episode 4 or 5. The compositing is good, the lighting is great, the animation is not distracting, and frames have been maximized to comedic effect. 

SOUND 4/5
The show understands the value of music and environmental noises to maximize its comedy. 

CONCLUSION
I wasn't even planning to watch this show this season and now it's one that I'm looking forward to most each week. I've laughed out loud multiple times. It is not a serious romance though, so if anyone goes into it expecting that, they're better off watching Our Dating Story from this season. However,  fans of gag comedies like Komi Can't Communicate, Gintama, and Grand Blue Dreaming will likely find this very amusing and even more so if you're a harem fan.",Reviewer’s Rating: 8,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"The 100 Girlfriends That Really Really Really Love You is completely ridiculous, and it knows it. The story follows Rentarou, a guy who was supposed to have one destined soulmate but, thanks to a god’s mistake, ends up with 100. If he rejects any of them, they die. So, naturally, he decides to date all of them. It’s as chaotic as it sounds, but that’s what makes it fun.

What makes this anime stand out is how self-aware it is. It fully embraces its absurdity, constantly breaking the fourth wall and throwing in over-the-top comedy. The girls are all different, some playing into classic tropes but
                  ...
in a way that feels fresh. Rentarou somehow makes time for all of them, and the show actually sells the idea that he genuinely cares. If you like insane rom-coms that don’t take themselves seriously, this is definitely worth watching.",Reviewer’s Rating: 7,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"This was my first ever review on MAL, and I couldn't think of a better anime to start with. The 100 Girlfriends Who Really, Really, Really, Really, Really, Really Love You is pure, unapologetic chaos—and I loved every second of it.

Season 1 had me laughing out loud more times than I can count. Rentarou is an absolute madman of a protagonist, genuinely giving his all to each girlfriend like it’s the most natural thing in the world—and somehow, it works. The characters are insanely fun, the humor never misses, and the pacing keeps the energy high without ever feeling rushed.

My favorite moment? When Rentarou introduces
                  ...
Shizuka to Karane and Hakari—and Shizuka, in her text-to-speech glory, calls Karane “Lady Karane,” and Karane just casually responds, “Yeah you can drop the lady part, just call me bruh or something.” I died. That scene lives in my head rent-free.

The anime is also packed with meta-humor, clever fourth wall breaks, and anime references that feel like love letters to fans. The animation is colorful, expressive, and matches the ridiculousness perfectly.

I genuinely don’t have anything negative to say about Season 1. If you’re into absurd rom-coms with a self-aware twist, 100 Kanojo is a must-watch. It’s one of the rare shows where the more it leans into its premise, the better it gets.",Reviewer’s Rating: 10,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"The 100 Girlfriends who really....love you is what the ""Tags"" says. It is Ecchi,it is Harem and its a no brainer but i have to admit i had a blast watching all 12 Episodes.
I startet this Anime cause i saw some reels/shorts on Social Media and i was in the Mood for something simple, funny with some Romantic Vipe to it. I had such a good laugh the first to Episodes that i finished it pretty quick.

So yes there is not much to Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo but thats for me at least what made it good.If you are looking
                  ...
for a filler for a bad day and a good laugh you should give it chance. Cause at least it has some Positive messages if you are in a bad Headspace. If you don't expect too much,you will have a good time here.

Good Watch for me 6/10.",Reviewer’s Rating: 6,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"I started this anime on a whim; I needed a work that could make me laugh. I came across the title ""100 Girlfriends Who Really Love You,"" which seemed completely crazy to me, so I decided to give it a try. I honestly expected a rather typical harem, with a very clueless boy not understanding situations, succeeding in everything, and magically attracting the love of all the girls. That's exactly what happens, but the significant difference is that the series' humor doesn't revolve AROUND that but rather revolves AROUND it. In many harems, humor is predominantly centered on very sexualized and random situations, but ""100
                  ...
Girlfriend"" managed to find a broader sense of humor while keeping the harem aspect at the core of the work!

Another strong point of the series is that each character manages to have a distinct personality, different from the others. Even Rentaro, who has all the traits of a basic harem protagonist, stands out and surprises us. ""100 Girlfriend"" built its foundation on the classic harem but added its own flavor and humor, and I found it genuinely successful!

I'm looking forward to the continuation of this story, although I remain skeptical about whether he will actually end up with 100 girlfriends. I fear that the work might eventually go too far and lose what made it charming in the first place. Characters may lose their distinct personalities, and the humor may become more like typical harems, losing the spark that made me enjoy watching the first season. In short, I find it challenging to envision the long-term direction of this work, but I hope it will continue to surprise me in the future, just as the first season did!

On a side note, I really enjoyed the musicality of the opening, and I think it perfectly fits the work!",Reviewer’s Rating: 7,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"There’s something in the water with shows with the word “Girlfriend” in it this season. You have Girlfriend, Girlfriend’s second season, which was a hilarious sequel, and then there’s this one, something quite special honestly in the harem genre, a genre that is seen as low-brow entertainment. A guy that gets together with so many girls, one might say it’s a bit of a wish fulfillment fantasy, but when one watches it, from the outset, there’s just something different about it.

I always say that if a show is trashy, it might as well be as unhinged as possible, and this one certainly understood that assignment.
                  ...
The premise is pretty stupid, as it’s about a guy, Aijou Rentarou, who confessed to one hundred girls, only to be rejected every time, and then as one would certainly expect, divine intervention was needed to get this guy the rizz he needed. A slip of the finger because God was playing a video game, and Rentarou was given one hundred soulmates that he could find, the kicker being that they had to get together or else the girl would die.

So what’s so unique about this harem anime? Yeah, there’s its fair share of fan service, but what I found that was great about this anime was its self-awareness that it’s trashy, and so the comedy is very self-aware as well, and breaks the fourth wall often. It’s very meta, as people might say, which is probably why people enjoyed the manga in the first place, the fast pace of comedy that has references of media that we’ve seen before, which can always provide that extra chuckle that other comedies might not be able to do. Unlike shows like Rent-a-Girlfriend, this anime thrives by not taking itself seriously, while still having moments that develop the characters.

The comedy is great and all, but the real draw of this anime is the main male character. Harem protagonists are usually the most one-note, boring characters ever, as they almost always follow the same trope of taking way too long to either recognize the love interest’s feelings, or taking too long to confess. Rentarou however, is probably the best harem protagonist I’ve seen in a while, mostly because he shatters all those tropes, and somehow can effectively care for every single girlfriend he encounters. As each girlfriend gets into the picture, they also have their time to shine, and it’s not just superficial development either, there’s actual heart behind it. Who could have thought? A harem anime with genuine heart and soul poured into it!

I expected that I would like this anime, but I’m coming out of it genuinely surprised at how wholesome it was even with the dumb premise. It embraces its stupidity and is shameless to the maximum, and it proved to be one of the best anime to watch every week, and honestly was one of the best anime of the year in terms of pure enjoyment. Can’t wait for Season 2, just inject this into my veins!",Reviewer’s Rating: 9,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"Disclaimer: This is an opinion, and opinions are subjective, you can have your own opinion and we don’t need to hurt each other because of an arbitrary review on the internet 

The 100 Girlfriends Who Really Love You is a harem anime, a very hated genre of anime however, this anime does harem pretty well, while not being entirely perfect.

Let's start with the positives,

This show is really entertaining, the interactions are interesting, the main character is relatively likable and not completely generic, as well as the other characters in contrast with the main character make a great synergy. This synergy between the characters make this
                  ...
show entertaining and fun to watch. The music is pretty good, it’s subtle and usually fits the theme of the situation. The good and subtle music combined with synergistic characters have made a show that is very entertaining to watch.

Moving onto the ok of the show,

The plot is ridiculous, however the story isn’t too bad nor too good. How the show introduces the characters is not the greatest, the only character that had an interesting way of being introduced was the pink haired girl’s mother since she actually had a plot that led up to it. Other than that all of the other characters being introduced are bland, uninteresting and repetitive. Every girl besides the mother is “The main character and the girl meet at a certain place, then they fall in love.”  The comedy is pretty mediocre, there is a variety of jokes however 60% of them are sexual jokes. The sexual jokes are very uninspired and generic, “OOOOOO tsundere girl has smaller breasts and she’s jealous,” or “Trying to peep on someone however it doesn't goes to plan,” or “One of the girl’s has a sexual reaction to them being tickled.” The other 40% of jokes are pretty good, like the Tokyo Ghoul reference, the crossdressing scene even though it was kind of sexual but not really, although the scene before it is generic. The story is hit or miss and although subjective, the comedy is done sometimes well and sometimes not. 

Finally the bad,

Tsundere girl is neglected throughout the show, she really doesn’t have any impactful moments throughout the show, she just kind of exists. Tsundere girl is also your incredibly boring, bland, generic tsundere character in every harem. This anime also quite frequently switched up what it’s trying to be at episode 9 and on. It tries to be more dramatic, and switch to be more emotional, I believe it should just be what it’s trying to be. The emotional scenes also feel kind of, over exaggerated, sometimes forced, and at the end of the scene they kind of just brush it off. 

In the end, The 100 Girlfriends Who Really Love You is pretty good, it’s entertaining, the characters synergize well, however the more emotional switch up at episode 9 and afterwards aren’t done too well. However this doesn’t change the opinion of The 100 Girlfriends Who Really Love You of being a well made anime.",Reviewer’s Rating: 7,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"The Boyfriend Is Me.

Whilst other protagonists of lesser harem romcoms are endlessly spiralling around in an endless malaise of ‘will they, won’t they’ bullshit with all the women who are attracted to them for reasons unknown just so a plot can happen, Rentarou was at the forge, sharpening his blades and pouring his soul in them. As he draws his two new Zanpakt- I mean four leaf clovers, one containing the soul of ecchi harem romcom bullshit and the other containing the soul of good writing, self-awareness and parody almost rivalling Gintama, he comes to the self-realisation that he is him and that The 100
                  ...
Girlfriends Who Really, Really, Really, Really, Really Love You is currently the peak of trashy harem anime. 

Rentarou is so full of love to give by the time he’d started high school he had already taken 100 shots at love only to be turned down every time despite everyone around him acknowledging all of his rizz. It turns out the god of love screwed up his paperwork whilst he was watching Castle in the Sky and he has accidentally assigned Rentarou with 100 soulmates that he’ll meet throughout high school with the small caveat that if he doesn’t find and happily date his 100 soulmates they’ll be sad and die from unfortunate circumstances. Rentarou, being the greatest Chad of our generation, sets out to find and love all 100 girlfriends. 

That pretext is only an excuse to have one guy date a hundred girlfriends, but where 100 Girlfriends stands out from its harem anime contemporaries is that it knows exactly what it is and it takes full advantage of that knowledge for the sake of humour. Even the characters know they’re in a harem anime. If you think this is another Rent-A-Girlfriend-style harem anime that takes itself way too seriously despite being complete garbage then you’d better think again. 100 Girlfriends is fully committed to its absurdest premise and outrageously shameless humour whilst also managing to create a harem of genuinely likeable characters who all have believable relationships not only with Rentarou but with each other. 

Rentarou isn’t your typical harem MC. Not only is has insanely likeable, but he takes initiative and puts himself out there for his girlfriends. He’s sincere in understanding and loving every one of his girlfriends and whilst he does help them overcome some of their unique circumstances he doesn’t free them from their problems. He plays more of a supportive boyfriend role whilst the girls lean on him and the other girlfriends to overcome their challenges unless the story requires his insane power level. 
Of course, the girlfriends are the entire reason 100 Girlfriends is such a good show. All of their designs range from insanely cute to insanely hot, courtesy of series manga artist Nozawa’s ex-Doushjin/hentai days, and they all represent certain conventional/ nonconventional anime/manga ‘dere’ tropes that the story likes to explore, expand upon and have fun with. The five girlfriends we know of are Hakari the lustfully thicc one, Karane the Tsundere who acts as the straight man in the face of all the absurdity. Shizuka the bookworm who suffers from a communication disorder and can only communicate through her favourite books, Nano the kuudere who is so emotionlessly efficient she might be a robot, and Kusuri who is willing to try meth and loves making drugs with various side effects. They’re all perfect. I love them all.

Of course, I wouldn’t be praising the anime adaption to high heaven if it wasn’t for the animators at Bibury Animation Studios who 100% understood the assignment given to them. It’s easy to get distracted from all the great character writing and funny jokes from how good the art and animation are. Rarely do character’s faces fall off-model whilst other parts of their bodies jiggle and bounce and despite the manga already being pretty degenerate, the animators seemed to have full creative licence to add as many gags and references and body inflation as they like. It’s really wonderful to watch an anime where is obvious the creators had so much fun making it. Especially a harem anime. 

If I had some nitpicks I’d say that the Crunchyroll subs can sometimes be a bit… much. As a diehard fan of the manga, I know what the characters should be saying but seeing some of the dialogue replaced with relevant internet lingo comes off as a bit try-hard. 

Apart from that, The 100 Girlfriends Who Really, Really, Really, Really, Really Love You is brilliant. A show spouting the virtues of inclusivity and pro-feminism disguised as a harem anime for degenerates. A harem anime that made Girlfriend Girlfriend completely irrelevant as soon as it started airing. Of course, like most harem anime there is a lot of anime bullshit that will likely turn off those who hold anime to a high standard but 100 Girlfriends fully earns its degeneracy because it doesn’t rely on it. This is one of those shows which is all about having fun and you really shouldn't think too hard about some of its more questionable material. With a cast of characters who are all loveable, and assertive and a relationship(s) that is so fun to watch, 100 Girlfriends fully understands that relationships are more akin to projects to be worked upon and improved together rather than end goals. And there are still 95 of these projects to watch unfold. I can’t wait for season 2.

10/10 Practically Perfect.",Reviewer’s Rating: 10,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"Why is this anime so good??!! For real it goes by so quickly, and I'm sad that S1 is almost over.

As the title suggests this anime is about a guy who is destined to be the true love of 100 girls, and according to the lore of this world. If you don't date your true love they will die a lonely death, so yes indeed the guys solution is to make a harem so no one dies. This season he gets with a few of them, and yes they are all in agreement of this arrangement.

While the show doesn't have a lot of what it's
                  ...
about. Its what happens in each and every episode that makes this anime super great. Last time I've seen a harem anime this good would probably have to be Highschool DxD, and this is arguably way better in terms of comedy. (Small Edit: Scratch that Oresuki best comedy harem and this is equal to that). At first I saw this and was like oh a harem anime. It's probably like all the others, but then it had me hooked. As the season is ending it really escalated in comedy, and I can't even image what is coming later if they make a S2 or P2. 

My only worry is that because it's 100 characters that'll eventually be introduced that a lot of them will become background characters, and while that did happen a bit to the current few girlfriends the anime hasn't lost it's touch yet. Overall 9/10",Reviewer’s Rating: 9,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"I usually try to avoid harem if I can, but my anime FOMO doesn’t let me when I see something high rated for the season. 

For a harem, I’d say it’s pretty decent. God telling the MC he will meet 100 soulmates in high school and the one he doesn’t date, DIE so he’s trying to be with all of them. I didn’t read the manga, but this anime will be super long if he’s really going to be with 100 girls. Three episodes in, so far only 3 girls have been introduced. They all have a different personality, and I really like Karane because
                  ...
she’s a cute tsundere. She’s more interesting and funny to me compared to the other two so far. 

The one thing that gets on my nerves about this anime and kills it for me is the male MC. He’s like a nervous, screamy boy and I hate that. Have 3 girlfriends yet you’re still acting like a baby. I know he doesn’t have a choice but to date all of them, but he’s still sleezy in his own way, but I can ignore all that since the show is entertaining overall. 

I do like the animations of the show and the comedic expressions. It’s what you’d expect from any school shojo harem anime. 

If you enjoy romance, this one is a little funny and entertaining. It’s a lighthearted watch which I’d recommend because the concept is silly. I’m excited to see how this all turns out; see all the different personalities the MC will have to deal with and how he’ll have to explain a new gf each time.",Reviewer’s Rating: 7,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"This is straight up ridiculous and dirty . 
Listen I know that dirt is fine in animes but seriously can we at this point let actual good story have better animations than whatever this is . 

The story has many awful scenes or near nude scenes or wierd sounds licking etc . 

The story is straight up bullshit but gives you an interest from the title that how is such an anime even possible. The story is basically a man getting 100 girlfriends and him making them his gfs and they all fighting for his love or staying together since they love him . 

The
                  ...
ideal of love here is something a crazy kid would write . 

The worst is that there's a boom in the heart then all girls like crazy fall in love with the ml . 
Only one so far the blue haired one seems actual a somewhat sane love interest/gf but she looks like a little girl who just needed a friend. 

Story- horrible honestly I thought it after showing that he got 100 gfs because those are his soulmates there would be atleast one percent of complication of not wanting this soulmate situation or some solution to avoid this but whatever the story itself is just him soo many gfs and all being crazy in love and some fan service scenes in between. 

Each episode it gets worse the idea of love and soulmate is already let's say the most unhinged and weird one here . 

Charachters - I only like the blue haired girl . 
The Ml - let's say it he's fine average , little kind hearted that's all 

The pink haired gf - she is the most annoying because she is like a girl who would do anything to get the ml ( using her body or whatever To get on his good side closer ) honestly every girl is written so bad and unrealistic or just like they don't even make sense for how they written . 

The purple hair one is / ai one is written as someone super intelligent but then she goes licking wounds or doing the most stupid or average behaviour which doesn't make sense for someone you're writing as smart . 

The yellow like hair one is a little fine like she is blunt and obvious about how ridiculous all of this is but she too is in love for no reason this story is all about they're his soulmate and they will fall in love with him anyways and they will actually all wierd for his love . 

The vice principal charachter is soo disgusting like this anime all characters are written in such a way which makes you think which is more disgusting or embarrassing. 

Honestly was hoping that there will be a single good ep but 6 episodes and the whole idea of the story is ridiculous and so are the episodes i just don't understand how such a story got an anime with nife animation are there boob or nude animation industry which will animate any anime with fan service scenes because the story is definitely not the reason this got an anime . 

Save your time and sanity this anime is only for those who want a little fanservice scenes or interested in just watching the anime due to the name. 

The worst to me is always now such anime get even made in first place I know there's an audience out there for it but even then some stories have actually some good story despite weird scenes this neither has story neither anything great about it . Just complete story written by someone's intrusive or bad thoughts and without ability to write a good story just random ideas packed one after another about the kinds of girls the ml will get one after another .",Reviewer’s Rating: 4,https://myanimelist.net/anime/54714/Kimi_no_Koto_ga_Daidaidaidaidaisuki_na_100-nin_no_Kanojo/reviewshttps://myanimelist.net/anime/59457/Haite_Kudasai_Takamine-san/reviewshttps://myanimelist.net/anime/52709/Danjo_no_Yuujou_wa_Seiritsu_suru_Iya_Shinai/reviews
